Links,Names,Photos,Ingredients
https://ricette.giallozafferano.it/Pasta-al-pesto-e-gamberi.html,Pasta al pesto e gamberi,https://www.giallozafferano.it/images/ricette/163/16340/foto_hd/hd360x300.jpg,"['Linguine', 'Gamberi', ""Olio extravergine d'oliva"", 'Aglio', 'Brandy', 'Aglio', 'Sale grosso', ""Olio extravergine d'oliva"", 'Basilico', 'Pecorino', 'Pinoli', 'Parmigiano Reggiano DOP']"
https://ricette.giallozafferano.it/Pasta-con-tonno-fresco.html,Pasta con tonno fresco,https://www.giallozafferano.it/images/ricette/195/19583/foto_hd/hd360x300.jpg,"['Spaghetti Rigati', 'Tonno', 'Pomodorini ciliegino', 'Olive taggiasche', 'Aglio', 'Peperoncino fresco', ""Olio extravergine d'oliva"", 'Scorza di limone', 'Zucchero di canna', 'Basilico', 'Prezzemolo', 'Sale fino', 'Pepe nero']"
https://ricette.giallozafferano.it/Conchiglioni-ripieni.html,Conchiglioni ripieni,https://www.giallozafferano.it/images/ricette/207/20787/foto_hd/hd360x300.jpg,"['Conchiglioni', 'Passata di pomodoro', 'Parmigiano Reggiano DOP', ""Olio extravergine d'oliva"", 'Cipolle dorate', 'Sale fino', 'Pepe nero', 'Carne di suino', 'Carne bovina', 'Ricotta vaccina', 'Mozzarella', 'Parmigiano Reggiano DOP', 'Vino rosso', 'Sale fino', 'Pepe nero', 'Uova', 'Aglio']"
https://ricette.giallozafferano.it/Pasta-pesce-spada-e-menta.html,Pasta pesce spada e menta,https://www.giallozafferano.it/images/ricette/170/17040/foto_hd/hd360x300.jpg,"['Casarecce', 'Pesce spada', 'Menta', 'Melanzane tonde', 'Pomodori di Pachino', 'Aglio', 'Prezzemolo', ""Olio extravergine d'oliva"", 'Sale fino', 'Pepe nero', 'Sale grosso', 'Olio di semi di arachide']"
https://ricette.giallozafferano.it/Trofie-con-crema-di-zucchine-e-pancetta.html,Trofie con crema di zucchine e pancetta,https://www.giallozafferano.it/images/ricette/188/18889/foto_hd/hd360x300.jpg,"['Trofie', 'Zucchine', 'Pancetta affumicata', 'Aglio', ""Olio extravergine d'oliva"", 'Sale fino', 'Pepe nero']"
https://ricette.giallozafferano.it/Linguine-gamberetti-zucchine-e-zafferano.html,"Linguine gamberetti, zucchine e zafferano",https://www.giallozafferano.it/images/ricette/2/205/foto_hd/hd360x300.jpg,"['Linguine', 'Zucchine', 'Gamberi', 'Zafferano', 'Scalogno', 'Panna fresca liquida', 'Vino bianco', ""Olio extravergine d'oliva"", 'Pepe nero', 'Sale fino']"
https://ricette.giallozafferano.it/Spaghetti-con-le-cozze.html,Spaghetti con le cozze,https://www.giallozafferano.it/images/ricette/165/16533/foto_hd/hd360x300.jpg,"['Spaghetti', 'Cozze', 'Passata di pomodoro', ""Olio extravergine d'oliva"", 'Aglio', 'Prezzemolo', 'Pepe nero']"
https://ricette.giallozafferano.it/Pasta-al-forno-con-zucca-e-besciamella-di-stracchino.html,Pasta al forno con zucca e besciamella di stracchino,https://www.giallozafferano.it/images/ricette/181/18106/foto_hd/hd360x300.jpg,"['Reginette', 'Zucca violina', 'Scamorza affumicata', 'Scalogno', 'Grana Padano DOP', 'Acqua', ""Olio extravergine d'oliva"", 'Salvia', 'Sale fino', 'Pepe nero', 'Stracchino', 'Latte intero', 'Noce moscata', 'Sale fino']"
https://ricette.giallozafferano.it/Pasta-radicchio-e-zola.html,Pasta radicchio e  zola,https://www.giallozafferano.it/images/ricette/166/16663/foto_hd/hd360x300.jpg,"['Penne Rigate Senza Glutine', 'Radicchio', 'Gorgonzola', 'Gherigli di noci', 'Panna fresca liquida', 'Sale fino', 'Pepe nero', ""Olio extravergine d'oliva"", 'Acqua', 'Aglio']"
https://ricette.giallozafferano.it/Minestra-di-pasta-e-borlotti.html,Minestra di pasta e borlotti,https://www.giallozafferano.it/images/ricette/11/1116/foto_hd/hd360x300.jpg,"['Pasta', 'Fagioli borlotti secchi', 'Carote', 'Sedano', 'Cipolle', 'Guanciale', 'patate', 'Rosmarino', 'Brodo', 'Aglio', 'Alloro', ""Olio extravergine d'oliva"", 'Sale fino']"
https://ricette.giallozafferano.it/Pasta-cavolfiore-e-guanciale.html,Pasta cavolfiore e guanciale,https://www.giallozafferano.it/images/ricette/168/16886/foto_hd/hd360x300.jpg,"['Mezze Maniche Rigate', 'Guanciale', 'Cavolfiore', 'Timo', 'Sale fino', 'Pepe nero']"
https://ricette.giallozafferano.it/Ravioli-ricotta-e-spinaci.html,Ravioli ricotta e spinaci,https://www.giallozafferano.it/images/ricette/16/1633/foto_hd/hd360x300.jpg,"['Farina 00', 'Uova', 'Semola', 'Spinaci', 'Ricotta vaccina', 'Parmigiano Reggiano DOP', 'Noce moscata', 'Sale fino', 'Pepe nero']"
https://ricette.giallozafferano.it/Pasta-con-verdure-grigliate.html,Pasta con verdure grigliate,https://www.giallozafferano.it/images/ricette/11/1190/foto_hd/hd360x300.jpg,"['Tortiglioni', 'Melanzane', 'Zucchine', 'Peperoni rossi', 'Peperoni gialli', 'Aglio', ""Olio extravergine d'oliva"", 'Primosale']"
https://ricette.giallozafferano.it/Pasta-con-crema-di-ceci-e-rucola.html,Pasta con crema di ceci e rucola,https://www.giallozafferano.it/images/ricette/194/19401/foto_hd/hd360x300.jpg,"['Penne Rigate Bio', 'Rucola', 'Basilico', ""Olio extravergine d'oliva"", 'Ceci precotti', 'Porri', 'Parmigiano Reggiano DOP', ""Olio extravergine d'oliva"", 'Acqua', 'Basilico', 'Sale fino', 'Pepe nero']"
https://ricette.giallozafferano.it/Pasta-fave-pancetta-e-pomodorini.html,Pasta fave pancetta e pomodorini,https://www.giallozafferano.it/images/ricette/19/1905/foto_hd/hd360x300.jpg,"['Pasta', 'Fave', 'Pancetta', 'Pomodori di Pachino', 'Cipollotto fresco', 'Pecorino', 'Timo', 'Sale fino', 'Pepe nero', ""Olio extravergine d'oliva""]"
https://ricette.giallozafferano.it/Pasta-verde-agli-spinaci.html,Pasta verde agli spinaci,https://www.giallozafferano.it/images/ricette/16/1691/foto_hd/hd360x300.jpg,"['Spinaci', 'Farina 00', 'Uova']"
https://ricette.giallozafferano.it/Pasta-cacio-e-ova.html,Pasta cacio e ova,https://www.giallozafferano.it/images/ricette/22/2289/foto_hd/hd360x300.jpg,"['Tubetti', 'Aglio', ""Olio extravergine d'oliva"", 'Prezzemolo', 'Pepe nero', 'Sale fino', 'Pecorino', 'Parmigiano Reggiano DOP', 'Uova']"
https://ricette.giallozafferano.it/Tagliatelle-ai-funghi-porcini.html,Tagliatelle ai funghi porcini,https://www.giallozafferano.it/images/ricette/163/16316/foto_hd/hd360x300.jpg,"['Farina 00', 'Uova', 'Semola', 'Funghi porcini', 'Burro', ""Olio extravergine d'oliva"", 'Sale fino', 'Aglio', 'Prezzemolo', 'Pepe nero']"
https://ricette.giallozafferano.it/Tortellini.html,Tortellini,https://www.giallozafferano.it/images/ricette/6/678/foto_hd/hd360x300.jpg,"['Uova', 'Farina 00', 'Carne bovina', 'Lonza di maiale', 'Prosciutto crudo', 'Mortadella di Bologna', 'Parmigiano Reggiano DOP', 'Burro', 'Uova', 'Noce moscata', 'Sale fino', 'Pepe nero']"
https://ricette.giallozafferano.it/Pasta-con-asparagi-e-pancetta.html,Pasta con asparagi e pancetta,https://www.giallozafferano.it/images/ricette/186/18635/foto_hd/hd360x300.jpg,"['Sedanini Rigati', 'Asparagi', 'Pancetta', 'Scalogno', ""Olio extravergine d'oliva"", 'Sale fino', 'Pepe nero']"
https://ricette.giallozafferano.it/Pappardelle-con-speck-e-funghi-porcini.html,Pappardelle con speck e funghi porcini,https://www.giallozafferano.it/images/ricette/172/17235/foto_hd/hd360x300.jpg,"[""Pappardelle all'uovo"", 'Funghi porcini', 'Speck', 'Panna fresca liquida', 'Prezzemolo', 'Aglio', 'Pepe nero', ""Olio extravergine d'oliva"", 'Sale fino']"
https://ricette.giallozafferano.it/Spaghetti-con-le-polpettine.html,Spaghetti con le polpettine,https://www.giallozafferano.it/images/ricette/11/1138/foto_hd/hd360x300.jpg,"['Spaghetti', 'Passata di pomodoro', 'Scalogno', 'Aglio', ""Olio extravergine d'oliva"", 'Sale fino', 'Carne di suino', 'Luganega', 'Mortadella', 'Pane integrale', 'Parmigiano Reggiano DOP', 'Prezzemolo', 'Uova', 'Noce moscata', 'Pepe nero', 'Sale fino']"
https://ricette.giallozafferano.it/Fettuccine-al-tartufo.html,Fettuccine al tartufo,https://www.giallozafferano.it/images/ricette/14/1459/foto_hd/hd360x300.jpg,"[""Fettuccine all'uovo"", 'Tartufo nero', 'Aglio', ""Olio extravergine d'oliva"", 'Sale fino', 'Burro']"
https://ricette.giallozafferano.it/Pasta-cavolo-e-pancetta.html,Pasta cavolo e pancetta,https://www.giallozafferano.it/images/ricette/186/18697/foto_hd/hd360x300.jpg,"['Spaghetti Bio', 'Cavolo cappuccio', 'Cavolo viola', 'Pancetta affumicata', 'Stracchino', 'Origano', 'Sale fino', 'Pepe nero']"
https://ricette.giallozafferano.it/Pasta-con-pesce-spada-e-zucchine.html,Pasta con pesce spada e zucchine,https://www.giallozafferano.it/images/ricette/166/16640/foto_hd/hd360x300.jpg,"['Fusilli', 'Pesce spada', 'Zucchine', 'Vino bianco', 'Aglio', ""Olio extravergine d'oliva"", 'Pepe verde', 'Scorza di limone', 'Timo', 'Sale fino']"
https://ricette.giallozafferano.it/Pasta-patate-e-prosciutto.html,Pasta patate e prosciutto,https://www.giallozafferano.it/images/ricette/5/510/foto_hd/hd360x300.jpg,"['Penne Rigate', 'Scalogno', 'patate', ""Olio extravergine d'oliva"", 'Salvia', 'Pepe nero', 'Sale fino', 'Brodo di carne', 'Prosciutto cotto', 'Vino bianco', 'Prezzemolo']"
https://ricette.giallozafferano.it/Spaghetti-alla-Nerano.html,Spaghetti alla Nerano,https://www.giallozafferano.it/images/ricette/169/16964/foto_hd/hd360x300.jpg,"['Spaghetti', 'Provolone', 'Zucchine', 'Basilico', 'Parmigiano Reggiano DOP', 'Sale fino', 'Pepe nero', 'Aglio', ""Olio extravergine d'oliva"", ""Olio extravergine d'oliva""]"
https://ricette.giallozafferano.it/Pasta-porcini-salsiccia-castagne-sbriciolate.html,"Pasta porcini, salsiccia e castagne sbriciolate",https://www.giallozafferano.it/images/ricette/159/15987/foto_hd/hd360x300.jpg,"['Tortiglioni Integrali', 'Funghi porcini', 'Salsiccia', 'Castagne', ""Olio extravergine d'oliva"", 'Vino bianco secco', 'Aglio', 'Prezzemolo', 'Sale fino', 'Pepe nero']"
https://ricette.giallozafferano.it/Pasta-ncasciata.html,Pasta 'ncasciata,https://www.giallozafferano.it/images/ricette/211/21127/foto_hd/hd360x300.jpg,"['Tortiglioni', 'Uova', 'Melanzane', 'Ricotta vaccina', 'Caciocavallo', 'Mortadella', 'Passata di pomodoro', 'Aglio', 'Basilico', ""Olio extravergine d'oliva"", 'Sale fino', 'Pepe nero', ""Olio extravergine d'oliva""]"
https://ricette.giallozafferano.it/Penne-ai-peperoni.html,Penne ai peperoni,https://www.giallozafferano.it/images/ricette/168/16816/foto_hd/hd360x300.jpg,"['Penne Rigate', 'Peperoni rossi', 'Peperoni gialli', ""Acciughe sott'olio"", 'Passata di pomodoro', 'Basilico', 'Zucchero di canna', 'Cipolle bianche', 'Sale fino', 'Pepe nero', ""Olio extravergine d'oliva""]"
https://ricette.giallozafferano.it/Pasta-con-pomodorini-e-alici.html,Pasta con pomodorini e alici,https://www.giallozafferano.it/images/ricette/180/18005/foto_hd/hd360x300.jpg,"['Tagliatelle Senza Glutine', 'Pomodorini datterini', 'Acciughe (alici)', 'Frutti di cappero ', 'Aglio', 'Cipolle rosse', 'Peperoncino fresco', 'Prezzemolo', ""Olio extravergine d'oliva"", 'Sale fino', 'Pepe nero']"
https://ricette.giallozafferano.it/Pasta-melanzane-e-salsiccia.html,Pasta melanzane e salsiccia,https://www.giallozafferano.it/images/ricette/191/19163/foto_hd/hd360x300.jpg,"['Spaghetti 5 cereali', 'Melanzane', 'Salsiccia', 'Carote', 'Sedano', 'Porri', 'Basilico', 'Paprika dolce', ""Olio extravergine d'oliva"", 'Sale fino', 'Pepe nero']"
https://ricette.giallozafferano.it/Orecchiette.html,Orecchiette,https://www.giallozafferano.it/images/ricette/170/17087/foto_hd/hd360x300.jpg,"['Acqua', 'Semola di grano duro rimacinata', 'Sale fino']"
https://ricette.giallozafferano.it/Spaghetti-con-astice-in-bellavista.html,Spaghetti con astice in bellavista,https://www.giallozafferano.it/images/ricette/3/306/foto_hd/hd360x300.jpg,"['Spaghetti', 'Astice', 'Scalogno', 'Aglio', ""Olio extravergine d'oliva"", 'Prezzemolo', 'Passata di pomodoro', 'Vino bianco', 'Sale fino', 'Pepe nero']"
https://ricette.giallozafferano.it/Linguine-al-nero-di-seppia.html,Linguine al nero di seppia,https://www.giallozafferano.it/images/ricette/14/1429/foto_hd/hd360x300.jpg,"['Linguine', 'Seppie', 'Aglio', ""Olio extravergine d'oliva"", 'Vino bianco', 'Sale fino', 'Pepe nero', 'Prezzemolo']"
https://ricette.giallozafferano.it/Tagliatelle-radicchio-e-speck.html,Tagliatelle radicchio e speck,https://www.giallozafferano.it/images/ricette/164/16450/foto_hd/hd360x300.jpg,"[""Tagliatelle all'uovo"", 'Radicchio', 'Speck', 'Panna fresca liquida', 'Passata di pomodoro', 'Scalogno', ""Olio extravergine d'oliva"", 'Sale fino', 'Pepe nero']"
https://ricette.giallozafferano.it/Pasta-ai-4-formaggi-e-speck.html,Pasta ai 4 formaggi e speck,https://www.giallozafferano.it/images/ricette/193/19341/foto_hd/hd360x300.jpg,"['Speck', 'Fusilli', 'Gorgonzola', 'Taleggio', 'Parmigiano Reggiano DOP', 'Groviera', 'Latte intero', 'Panna fresca liquida', ""Olio extravergine d'oliva"", 'Sale fino']"
https://ricette.giallozafferano.it/Pasta-con-barbabietola-e-pecorino.html,Pasta con barbabietola e pecorino,https://www.giallozafferano.it/images/ricette/183/18377/foto_hd/hd360x300.jpg,"['Pennette rigate 5 cereali', 'Barbabietole precotte', 'Pecorino romano', 'Scalogno', 'Timo', ""Olio extravergine d'oliva"", 'Sale fino', 'Pepe nero']"
https://ricette.giallozafferano.it/Pasta-al-pesto-di-melanzane.html,Pasta al pesto di melanzane,https://www.giallozafferano.it/images/ricette/168/16896/foto_hd/hd360x300.jpg,"['Linguine', 'Melanzane', 'Mandorle pelate', 'Grana Padano DOP', ""Olio extravergine d'oliva"", 'Scorza di limone', 'Menta', 'Sale fino', 'Pepe nero']"
https://ricette.giallozafferano.it/Pasta-e-fave.html,Pasta e fave,https://www.giallozafferano.it/images/ricette/8/806/foto_hd/hd360x300.jpg,"['Ditaloni Rigati', 'Fave', 'Guanciale', 'Cipolle', 'Brodo vegetale', ""Olio extravergine d'oliva"", 'Sale fino', 'Pepe nero']"
https://ricette.giallozafferano.it/Fusilli-alla-crema-di-radicchio.html,Fusilli bucati alla crema di radicchio,https://www.giallozafferano.it/images/ricette/173/17355/foto_hd/hd360x300.jpg,"['Fusilli Bucati Corti', 'Radicchio', ""Olio extravergine d'oliva"", 'Cipollotti', 'Sale fino', 'Pepe nero', 'Timo', 'Pecorino', 'Panna fresca liquida']"
https://ricette.giallozafferano.it/Spaghetti-con-la-bottarga.html,Spaghetti con la bottarga,https://www.giallozafferano.it/images/ricette/169/16901/foto_hd/hd360x300.jpg,"['Spaghetti', 'Bottarga di muggine', ""Olio extravergine d'oliva"", 'Scalogno', 'Scorza di limone', 'Pangrattato', ""Olio extravergine d'oliva""]"
https://ricette.giallozafferano.it/Maccheroni-cheese.html,Maccheroni cheese,https://www.giallozafferano.it/images/ricette/11/1157/foto_hd/hd360x300.jpg,"['Cellentani', 'Pangrattato', 'Burro', 'Burro', 'Farina 00', 'Latte intero', 'Fontina', 'Emmentaler', 'Noce moscata', 'Sale fino', 'Pepe nero', 'Parmigiano Reggiano DOP']"
https://ricette.giallozafferano.it/Pasta-con-patate-e-cozze.html,Pasta con patate e cozze,https://www.giallozafferano.it/images/ricette/30/3093/foto_hd/hd360x300.jpg,"['Pasta Mista', 'Cozze', 'patate', 'Passata di pomodoro', 'Scalogno', 'Sedano', 'Peperoncino fresco', 'Aglio', 'Prezzemolo', 'Basilico', ""Olio extravergine d'oliva"", 'Sale fino', 'Pepe nero', 'Acqua']"
https://ricette.giallozafferano.it/Conchiglioni-ripieni-di-funghi-prosciutto-e-besciamella.html,"Conchiglioni ripieni di funghi, prosciutto e besciamella",https://www.giallozafferano.it/images/ricette/5/514/foto_hd/hd360x300.jpg,"['Conchiglioni', 'Aglio', ""Olio extravergine d'oliva"", 'Funghi champignon', 'Prosciutto cotto', 'Zucchine', 'Grana Padano DOP', 'Prezzemolo', 'Sale fino', 'Pecorino', 'Burro', 'Farina 00', 'Sale fino', 'Latte intero', 'Noce moscata']"
https://ricette.giallozafferano.it/Pasta-con-puntarelle-cotte.html,Pasta con puntarelle cotte,https://www.giallozafferano.it/images/ricette/173/17390/foto_hd/hd360x300.jpg,"['Bucatini', 'Puntarelle', 'Pane', 'Pecorino', ""Olio extravergine d'oliva"", ""Acciughe sott'olio"", 'Aglio', 'Peperoncino fresco', 'Pepe nero']"
https://ricette.giallozafferano.it/Cannelloni-ricotta-e-spinaci.html,Cannelloni ricotta e spinaci,https://www.giallozafferano.it/images/ricette/5/598/foto_hd/hd360x300.jpg,"['Farina 00', 'Uova', 'Spinaci', 'Ricotta vaccina', 'Uova', 'Aglio', ""Olio extravergine d'oliva"", 'Parmigiano Reggiano DOP', 'Noce moscata', 'Pepe nero', 'Sale fino', 'Latte intero', 'Farina 00', 'Burro', 'Sale fino', 'Noce moscata', 'Pepe nero']"
https://ricette.giallozafferano.it/Pasta-al-pane.html,Pasta al pane,https://www.giallozafferano.it/images/ricette/39/3946/foto_hd/hd360x300.jpg,"['Spaghetti', 'Pane casereccio', 'Pane', 'Latte intero', ""Olio extravergine d'oliva"", 'Peperoncino fresco', 'Aglio', 'Prezzemolo']"
https://ricette.giallozafferano.it/Pappardelle-agli-asparagi-e-gamberi.html,Pappardelle agli asparagi e gamberi,https://www.giallozafferano.it/images/ricette/208/20843/foto_hd/hd360x300.jpg,"[""Pappardelle all'uovo"", 'Asparagi', 'Gamberi', 'Burro', 'Cipolle dorate', 'Vino bianco', 'Panna fresca liquida', 'Erba cipollina', 'Sale fino', 'Pepe nero']"
https://ricette.giallozafferano.it/Pasta-con-pesto-di-finocchietto.html,Pasta con pesto di finocchietto,https://www.giallozafferano.it/images/ricette/166/16684/foto_hd/hd360x300.jpg,"['Fusilli Senza Glutine', 'Finocchietto selvatico', 'Mandorle pelate', ""Olio extravergine d'oliva"", 'Sale fino', 'Pepe nero', 'Grana Padano DOP', 'Pomodorini ciliegino', 'Sale fino', 'Pepe nero', 'Zucchero di canna', 'Origano', ""Olio extravergine d'oliva""]"
https://ricette.giallozafferano.it/Pasta-al-verde-con-gamberetti.html,Pasta al verde con gamberetti,https://www.giallozafferano.it/images/ricette/39/3969/foto_hd/hd360x300.jpg,"['Fusilli', 'Gamberetti', 'Vino bianco', ""Olio extravergine d'oliva"", 'Asparagi', 'Spinaci', 'Pinoli', 'Mandorle pelate', ""Olio extravergine d'oliva"", 'Pecorino', 'Grana Padano DOP', 'Aglio']"
https://ricette.giallozafferano.it/Pasta-alla-Norma-leggera.html,Pasta alla Norma leggera,https://www.giallozafferano.it/images/ricette/156/15687/foto_hd/hd360x300.jpg,"['Pennette Rigate Integrali', 'Melanzane', 'Fiocchi di latte', 'Pomodorini ciliegino', 'Basilico', 'Aglio', ""Olio extravergine d'oliva"", 'Sale fino']"
https://ricette.giallozafferano.it/Lasagna-autunnale.html,Lasagna autunnale,https://www.giallozafferano.it/images/ricette/40/4009/foto_hd/hd360x300.jpg,"[""Lasagne all'uovo"", ""Olio extravergine d'oliva"", 'Grana Padano DOP', 'Rosmarino', 'Zucca', 'Brodo vegetale', 'Porri', ""Olio extravergine d'oliva"", 'Sale fino', 'Pepe nero', 'Salsiccia', 'Vino bianco', 'Semi di finocchio', 'Rosmarino', 'Brodo vegetale', 'Sale fino', ""Olio extravergine d'oliva"", 'Latte', 'Farina 00', 'Burro', 'Noce moscata', 'Sale fino', 'Funghi porcini', 'Aglio', 'Brodo vegetale', ""Olio extravergine d'oliva"", 'Sale fino', 'Pepe nero']"
https://ricette.giallozafferano.it/Pasta-e-fagioli-estiva.html,Pasta e fagioli estiva,https://www.giallozafferano.it/images/ricette/194/19499/foto_hd/hd360x300.jpg,"['Fusilli 5 cereali', 'Fagioli borlotti', 'Pomodori ramati', 'Sedano', 'Porri', 'Cipollotti rossi', 'Basilico', 'Peperoncino secco', ""Olio extravergine d'oliva"", 'Sale fino', 'Acqua']"
https://ricette.giallozafferano.it/Spaghetti-con-tonno-e-zucchine.html,Spaghetti con tonno e zucchine,https://www.giallozafferano.it/images/ricette/161/16182/foto_hd/hd360x300.jpg,"['Spaghetti', 'Zucchine', ""Tonno sott'olio"", ""Olio extravergine d'oliva"", 'Aglio', 'Timo', 'Olio di semi di arachide', 'Sale fino', 'Pepe nero']"
https://ricette.giallozafferano.it/Spaghetti-con-crema-di-burrata-e-melanzane.html,Spaghetti con crema di burrata e melanzane,https://www.giallozafferano.it/images/ricette/166/16695/foto_hd/hd360x300.jpg,"['Spaghetti Senza Glutine', 'Burrata', 'Basilico', ""Olio extravergine d'oliva"", 'Melanzane', 'Pinoli', 'Sale fino', 'Pepe nero', 'Olio di semi di arachide', 'Basilico']"
https://ricette.giallozafferano.it/Pasta-alla-zucca-gorgonzola-e-amaretto.html,"Pasta alla zucca, gorgonzola e amaretto",https://www.giallozafferano.it/images/ricette/163/16327/foto_hd/hd360x300.jpg,"['Fusilli Bucati Corti', 'Zucca', 'Rosmarino', ""Olio extravergine d'oliva"", 'Cipolle dorate', 'Sale fino', 'Pepe nero', 'Cannella in polvere', 'Brodo vegetale', 'Amaretti', 'Gorgonzola']"
https://ricette.giallozafferano.it/Pasta-con-la-trota.html,Pasta con la trota,https://www.giallozafferano.it/images/ricette/167/16741/foto_hd/hd360x300.jpg,"['Farfalle', 'Scalogno', 'Verza', ""Olio extravergine d'oliva"", ""Acciughe sott'olio"", 'Trota', 'Vino bianco', 'Sale fino', 'Pepe nero', 'Pomodori ramati']"
